STATE,EVENT_TYPE_CLEANED,YEAR,EVENT_TYPE_CLEANED,INJURIES_DIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY
MICHIGAN,Tornado,2016,16,0,0,0,52500.0
MICHIGAN,Tornado,2017,10,0,0,0,0.0
MICHIGAN,Tornado,2018,16,0,0,0,500250.0
MICHIGAN,Tornado,2019,8,0,0,0,275000.0
MICHIGAN,Tornado,2020,3,0,0,0,25000.0
MICHIGAN,Tornado,2021,18,1,0,0,2557750.0
MICHIGAN,Tornado,2022,4,1,1,0,0.0
MICHIGAN,Wildfire,1999,4,1,0,0,25000.0
MICHIGAN,Wildfire,2000,1,0,0,0,25000.0
MICHIGAN,Wildfire,2003,1,0,0,0,2500.0
MICHIGAN,Wildfire,2005,1,0,0,0,0.0
MICHIGAN,Wildfire,2006,2,0,0,0,250000.0
MICHIGAN,Wildfire,2007,5,0,0,0,2500.0
MICHIGAN,Wildfire,2008,1,0,0,0,0.0
MICHIGAN,Wildfire,2009,2,0,0,0,250000.0
MICHIGAN,Wildfire,2010,2,0,0,0,0.0
MICHIGAN,Wildfire,2011,1,0,0,0,0.0
MICHIGAN,Wildfire,2012,3,0,0,0,0.0
MICHIGAN,Wildfire,2016,1,0,0,0,30.0
MICHIGAN,Wildfire,2021,1,0,0,0,2500000.0
MICHIGAN,Wildfire,2022,3,0,0,0,0.0
MICHIGAN,Winter Storm,1996,268,1,3,0,9846090.0
MICHIGAN,Winter Storm,1997,435,0,2,0,15269340.0
MICHIGAN,Winter Storm,1998,355,0,1,0,20694180.0
MICHIGAN,Winter Storm,1999,422,5,2,0,37046180.0
MICHIGAN,Winter Storm,2000,396,1,0,0,54445180.0
MICHIGAN,Winter Storm,2001,157,1,0,0,257703060.0
MICHIGAN,Winter Storm,2002,353,2,0,0,11791740.0
MICHIGAN,Winter Storm,2003,305,1,3,0,145112150.0
MICHIGAN,Winter Storm,2004,365,0,0,0,63805550.0
MICHIGAN,Winter Storm,2005,417,0,1,0,36647090.0
MICHIGAN,Winter Storm,2006,362,0,0,1,16889080.0
MICHIGAN,Winter Storm,2007,580,18,1,12,47692020.0
MICHIGAN,Winter Storm,2008,707,0,0,1,167251840.0
MICHIGAN,Winter Storm,2009,425,0,0,0,94044620.0
MICHIGAN,Winter Storm,2010,237,0,0,1,10280810.0
MICHIGAN,Winter Storm,2011,368,0,1,3,16396340.0
MICHIGAN,Winter Storm,2012,296,0,0,0,9271090.0
MICHIGAN,Winter Storm,2013,500,1,0,1,41650060.0
MICHIGAN,Winter Storm,2014,487,0,0,2,10019710.0
MICHIGAN,Winter Storm,2015,367,0,0,0,102285120.0
MICHIGAN,Winter Storm,2016,455,0,0,0,41818390.0
MICHIGAN,Winter Storm,2017,224,0,0,6,6788090.0
MICHIGAN,Winter Storm,2018,336,0,4,4,15219150.0
MICHIGAN,Winter Storm,2019,551,0,2,2,43324450.0
MICHIGAN,Winter Storm,2020,207,0,1,2,154721370.0
MICHIGAN,Winter Storm,2021,245,0,0,2,545630560.0
MICHIGAN,Winter Storm,2022,219,0,0,0,35234300.0
MINNESOTA,Draught,1999,16,0,0,0,25000.0
MINNESOTA,Draught,2000,24,0,0,0,28552500.0
MINNESOTA,Draught,2006,184,0,0,0,66668750.0
MINNESOTA,Draught,2007,184,0,0,0,291073530.0
MINNESOTA,Draught,2009,5,0,0,0,0.0
MINNESOTA,Draught,2010,22,0,0,0,755000.0
MINNESOTA,Draught,2011,23,0,0,0,280000.0
MINNESOTA,Draught,2012,194,0,0,0,11621000.0
MINNESOTA,Draught,2013,117,0,0,0,1338310.0
MINNESOTA,Draught,2015,54,0,0,0,2810030.0
MINNESOTA,Draught,2017,3,0,0,0,0.0
MINNESOTA,Draught,2020,12,0,0,0,2502500.0
MINNESOTA,Draught,2021,122,0,0,0,6370500.0
MINNESOTA,Draught,2022,12,0,0,0,252500.0
MINNESOTA,Extreme Temperature,1999,105,0,2,0,34765750.0
MINNESOTA,Extreme Temperature,2001,162,0,3,0,78465530.0
MINNESOTA,Extreme Temperature,2004,14,0,0,0,2750.0
MINNESOTA,Extreme Temperature,2005,1,0,0,0,0.0
MINNESOTA,Extreme Temperature,2006,44,0,0,0,25082500.0
MINNESOTA,Extreme Temperature,2007,33,0,1,0,610280.0
MINNESOTA,Extreme Temperature,2008,223,0,2,0,33005530.0
MINNESOTA,Extreme Temperature,2009,49,0,2,0,9380000.0
MINNESOTA,Extreme Temperature,2010,43,0,0,0,2875500.0
MINNESOTA,Extreme Temperature,2011,162,0,1,0,10342870.0
MINNESOTA,Extreme Temperature,2012,114,0,1,0,13588280.0
MINNESOTA,Extreme Temperature,2013,173,2,1,0,35270030.0
MINNESOTA,Extreme Temperature,2014,440,0,2,0,39766960.0
MINNESOTA,Extreme Temperature,2015,180,0,0,0,3375780.0
MINNESOTA,Extreme Temperature,2016,247,2,2,0,10774620.0
MINNESOTA,Extreme Temperature,2017,114,1,0,0,6727530.0
MINNESOTA,Extreme Temperature,2018,170,1,1,0,4911400.0
MINNESOTA,Extreme Temperature,2019,269,0,2,0,25690620.0
MINNESOTA,Extreme Temperature,2020,113,0,0,0,275983500.0
MINNESOTA,Extreme Temperature,2021,248,0,1,0,339999370.0
MINNESOTA,Extreme Temperature,2022,299,0,0,0,30307120.0
MINNESOTA,Flood,1996,17,0,0,0,77500.0
MINNESOTA,Flood,1997,202,1,0,0,6603250.0
MINNESOTA,Flood,1998,37,0,1,0,2582750.0
MINNESOTA,Flood,1999,22,0,0,0,305000.0
MINNESOTA,Flood,2000,49,0,1,0,582750.0
MINNESOTA,Flood,2001,165,1,1,0,9263310.0
MINNESOTA,Flood,2002,137,1,0,0,8865500.0
MINNESOTA,Flood,2003,31,0,0,0,302500.0
MINNESOTA,Flood,2004,78,0,1,0,6252500.0
MINNESOTA,Flood,2005,151,1,1,0,251826030.0
MINNESOTA,Flood,2006,53,0,0,0,1430000.0
MINNESOTA,Flood,2007,81,2,4,0,5832500.0
MINNESOTA,Flood,2008,37,1,1,1,27775030.0
MINNESOTA,Flood,2009,58,0,0,0,1055000.0
MINNESOTA,Flood,2010,232,0,0,0,13438500.0
MINNESOTA,Flood,2011,129,0,1,1,26973500.0
MINNESOTA,Flood,2012,89,0,0,0,4102560.0
MINNESOTA,Flood,2013,86,0,0,0,660560.0
MINNESOTA,Flood,2014,126,0,0,0,4531030.0
MINNESOTA,Flood,2015,13,1,0,0,250030.0
MINNESOTA,Flood,2016,113,0,0,0,2017750.0
MINNESOTA,Flood,2017,31,0,0,0,35402750.0
MINNESOTA,Flood,2018,154,0,1,0,129525750.0
MINNESOTA,Flood,2019,226,0,1,0,9175250.0
MINNESOTA,Flood,2020,56,0,0,0,880250.0
MINNESOTA,Flood,2021,5,0,0,0,275000.0
MINNESOTA,Flood,2022,38,0,0,0,455030.0
MINNESOTA,Hurricane,1998,1,0,0,0,0.0
MINNESOTA,Landslide,1996,1,0,0,0,0.0
MINNESOTA,Marine Storm,2011,1,1,0,0,2500.0
MINNESOTA,Marine Storm,2012,2,0,0,0,25000.0
MINNESOTA,Marine Storm,2017,1,0,1,0,0.0
MINNESOTA,Marine Storm,2021,3,3,0,0,0.0
MINNESOTA,Thunderstorm,1955,28,0,0,0,5157870.0
MINNESOTA,Thunderstorm,1956,37,0,0,0,30152530.0
MINNESOTA,Thunderstorm,1957,23,0,0,0,3135500.0
MINNESOTA,Thunderstorm,1958,32,0,0,0,13785250.0
MINNESOTA,Thunderstorm,1959,41,0,0,0,8488560.0
MINNESOTA,Thunderstorm,1960,28,0,0,0,29042500.0
MINNESOTA,Thunderstorm,1961,34,0,0,0,6050750.0
MINNESOTA,Thunderstorm,1962,63,0,0,0,33635500.0
MINNESOTA,Thunderstorm,1963,33,0,0,0,5624030.0
MINNESOTA,Thunderstorm,1964,45,0,0,0,4256030.0
MINNESOTA,Thunderstorm,1965,63,0,0,0,7141780.0
MINNESOTA,Thunderstorm,1966,47,0,0,0,38545750.0
MINNESOTA,Thunderstorm,1967,49,0,0,0,8356780.0
MINNESOTA,Thunderstorm,1968,109,0,0,0,11751900.0
MINNESOTA,Thunderstorm,1969,57,0,0,0,53070840.0
MINNESOTA,Thunderstorm,1970,63,0,0,0,25504060.0
MINNESOTA,Thunderstorm,1971,77,0,0,0,94238250.0
MINNESOTA,Thunderstorm,1972,27,0,0,0,11175030.0
MINNESOTA,Thunderstorm,1973,110,0,0,0,31796620.0
MINNESOTA,Thunderstorm,1974,186,0,0,0,26731550.0
MINNESOTA,Thunderstorm,1975,133,0,0,0,31576590.0
MINNESOTA,Thunderstorm,1976,96,0,0,0,55763750.0
MINNESOTA,Thunderstorm,1977,126,0,0,0,54915060.0
MINNESOTA,Thunderstorm,1978,107,0,0,0,47461400.0
MINNESOTA,Thunderstorm,1979,176,0,0,0,54909810.0
MINNESOTA,Thunderstorm,1980,236,0,0,0,353458870.0
MINNESOTA,Thunderstorm,1981,128,0,0,0,75747180.0
MINNESOTA,Thunderstorm,1982,172,0,0,0,43197150.0
MINNESOTA,Thunderstorm,1983,267,0,0,0,16378990.0
MINNESOTA,Thunderstorm,1984,225,2,2,0,21262370.0
MINNESOTA,Thunderstorm,1985,239,3,0,0,13194520.0
MINNESOTA,Thunderstorm,1986,183,1,0,0,9563560.0
MINNESOTA,Thunderstorm,1987,184,1,0,0,284428900.0
MINNESOTA,Thunderstorm,1988,122,2,0,0,25390900.0
MINNESOTA,Thunderstorm,1989,162,1,0,0,15053400.0
MINNESOTA,Thunderstorm,1990,204,3,0,0,12169560.0
MINNESOTA,Thunderstorm,1991,279,3,1,0,13764770.0
MINNESOTA,Thunderstorm,1992,160,1,0,0,4939340.0
MINNESOTA,Thunderstorm,1993,51,0,0,0,3178060.0
MINNESOTA,Thunderstorm,1994,353,4,0,0,34720700.0
MINNESOTA,Thunderstorm,1995,200,2,0,0,16728590.0
MINNESOTA,Thunderstorm,1996,692,9,2,0,37757180.0
MINNESOTA,Thunderstorm,1997,731,10,1,0,78576140.0
MINNESOTA,Thunderstorm,1998,1117,12,2,0,142329930.0
MINNESOTA,Thunderstorm,1999,942,5,0,0,98781170.0
MINNESOTA,Thunderstorm,2000,643,1,1,0,24506620.0
MINNESOTA,Thunderstorm,2001,1098,2,0,0,158853520.0
MINNESOTA,Thunderstorm,2002,1154,2,0,0,201542240.0
MINNESOTA,Thunderstorm,2003,657,7,1,0,84815800.0
MINNESOTA,Thunderstorm,2004,1062,3,0,0,397773740.0
MINNESOTA,Thunderstorm,2005,1388,12,1,0,882507430.0
MINNESOTA,Thunderstorm,2006,840,2,0,0,74352340.0
MINNESOTA,Thunderstorm,2007,1093,3,1,1,82636950.0
MINNESOTA,Thunderstorm,2008,1115,4,0,0,548248050.0
MINNESOTA,Thunderstorm,2009,406,2,3,1,13680560.0
MINNESOTA,Thunderstorm,2010,979,3,0,0,81684740.0
MINNESOTA,Thunderstorm,2011,953,6,0,0,71424050.0
MINNESOTA,Thunderstorm,2012,1141,1,2,1,93058830.0
MINNESOTA,Thunderstorm,2013,789,1,1,0,95774050.0
MINNESOTA,Thunderstorm,2014,686,5,0,0,136019180.0
MINNESOTA,Thunderstorm,2015,693,4,0,1,11959520.0
MINNESOTA,Thunderstorm,2016,1080,7,4,0,115636680.0
MINNESOTA,Thunderstorm,2017,900,3,0,0,335498960.0
MINNESOTA,Thunderstorm,2018,762,4,0,1,122972870.0
MINNESOTA,Thunderstorm,2019,837,0,0,1,70001870.0
MINNESOTA,Thunderstorm,2020,877,1,1,0,330821680.0
MINNESOTA,Thunderstorm,2021,678,2,2,2,34367090.0
MINNESOTA,Thunderstorm,2022,1498,2,2,1,153119360.0
MINNESOTA,Tornado,1950,1,1,0,0,2500.0
MINNESOTA,Tornado,1951,4,3,2,0,550000.0
MINNESOTA,Tornado,1952,11,5,0,0,627500.0
MINNESOTA,Tornado,1953,10,6,4,0,2805250.0
MINNESOTA,Tornado,1954,7,1,0,0,525030.0
MINNESOTA,Tornado,1955,12,4,2,0,627530.0
MINNESOTA,Tornado,1956,9,0,0,0,125000.0
MINNESOTA,Tornado,1957,16,2,0,0,608030.0
MINNESOTA,Tornado,1958,14,6,2,0,15600000.0
MINNESOTA,Tornado,1959,14,0,0,0,310500.0
MINNESOTA,Tornado,1960,7,0,0,0,57500.0
MINNESOTA,Tornado,1961,8,3,0,0,2802750.0
MINNESOTA,Tornado,1962,15,2,0,0,4107750.0
MINNESOTA,Tornado,1963,7,0,0,0,5032530.0
MINNESOTA,Tornado,1964,23,4,0,0,6957810.0
MINNESOTA,Tornado,1965,38,8,4,0,2123000.0
MINNESOTA,Tornado,1966,24,3,0,0,815250.0
MINNESOTA,Tornado,1967,32,5,4,0,38846250.0
MINNESOTA,Tornado,1968,40,4,2,0,34123280.0
MINNESOTA,Tornado,1969,30,8,3,0,693090.0
MINNESOTA,Tornado,1970,15,3,0,0,10825310.0
MINNESOTA,Tornado,1971,24,1,0,0,13460500.0
MINNESOTA,Tornado,1972,5,0,0,0,325000.0
MINNESOTA,Tornado,1973,22,5,1,0,3387530.0
MINNESOTA,Tornado,1974,14,5,0,0,5857780.0
MINNESOTA,Tornado,1975,14,0,1,0,2680250.0
MINNESOTA,Tornado,1976,14,5,1,0,637500.0
MINNESOTA,Tornado,1977,31,5,0,0,1540280.0
MINNESOTA,Tornado,1978,28,5,2,0,5785000.0
MINNESOTA,Tornado,1979,26,1,0,0,290530.0
MINNESOTA,Tornado,1980,17,2,1,0,3087750.0
MINNESOTA,Tornado,1981,46,5,1,0,3880030.0
MINNESOTA,Tornado,1982,21,1,0,0,875530.0
MINNESOTA,Tornado,1983,20,1,0,0,433000.0
MINNESOTA,Tornado,1984,30,3,1,0,155250.0
MINNESOTA,Tornado,1985,35,2,0,0,538000.0
MINNESOTA,Tornado,1986,20,1,0,0,357750.0
MINNESOTA,Tornado,1987,23,1,1,0,3087750.0
MINNESOTA,Tornado,1988,5,0,0,0,2802500.0
MINNESOTA,Tornado,1989,12,0,0,0,325030.0
MINNESOTA,Tornado,1990,13,0,0,0,305280.0
MINNESOTA,Tornado,1991,38,2,1,0,388060.0
MINNESOTA,Tornado,1992,43,4,1,0,7325750.0
MINNESOTA,Tornado,1993,13,1,1,0,305280.0
MINNESOTA,Tornado,1994,34,2,0,0,5835250.0
MINNESOTA,Tornado,1995,32,2,0,0,5650000.0
MINNESOTA,Tornado,1996,34,5,0,0,107780.0
MINNESOTA,Tornado,1997,50,2,1,0,3657530.0
MINNESOTA,Tornado,1998,65,4,3,0,25355280.0
MINNESOTA,Tornado,1999,40,1,0,0,327780.0
MINNESOTA,Tornado,2000,33,3,1,0,825500.0
MINNESOTA,Tornado,2001,79,4,0,0,1187560.0
MINNESOTA,Tornado,2002,37,1,0,0,87500.0
MINNESOTA,Tornado,2003,54,1,0,0,1127810.0
MINNESOTA,Tornado,2004,61,0,0,0,5827500.0
MINNESOTA,Tornado,2005,76,2,0,0,400530.0
MINNESOTA,Tornado,2006,31,3,2,0,1102500.0
MINNESOTA,Tornado,2007,18,0,0,0,25527750.0
MINNESOTA,Tornado,2008,49,6,1,1,3102750.0
MINNESOTA,Tornado,2009,25,1,0,0,28255030.0
MINNESOTA,Tornado,2010,126,8,3,0,6598030.0
MINNESOTA,Tornado,2011,38,1,1,0,685060.0
MINNESOTA,Tornado,2012,39,0,0,0,2882750.0
MINNESOTA,Tornado,2013,18,0,0,0,0.0
MINNESOTA,Tornado,2014,28,0,0,0,302500.0
MINNESOTA,Tornado,2015,41,0,0,0,905250.0
MINNESOTA,Tornado,2016,43,1,0,0,410250.0
MINNESOTA,Tornado,2017,71,0,0,0,3610000.0
MINNESOTA,Tornado,2018,57,1,0,0,750000.0
MINNESOTA,Tornado,2019,56,0,0,0,885030.0
MINNESOTA,Tornado,2020,64,1,1,0,1065280.0
MINNESOTA,Tornado,2021,68,0,0,0,387530.0
MINNESOTA,Tornado,2022,76,1,0,0,2307750.0
MINNESOTA,Wildfire,2003,1,0,0,0,0.0
MINNESOTA,Wildfire,2006,2,1,0,0,25000.0
MINNESOTA,Wildfire,2007,1,0,0,0,0.0
MINNESOTA,Wildfire,2009,3,0,0,0,250000.0
MINNESOTA,Wildfire,2011,4,0,0,0,250030.0
MINNESOTA,Wildfire,2012,2,1,0,0,0.0
MINNESOTA,Wildfire,2015,1,0,0,0,0.0
MINNESOTA,Wildfire,2018,1,0,0,0,0.0
MINNESOTA,Wildfire,2021,2,0,0,0,2500.0
MINNESOTA,Wildfire,2022,1,0,0,0,0.0
MINNESOTA,Winter Storm,1996,910,1,4,0,426705220.0
MINNESOTA,Winter Storm,1997,432,2,2,0,42903710.0
MINNESOTA,Winter Storm,1998,166,1,0,0,10853750.0
MINNESOTA,Winter Storm,1999,262,0,0,0,10478900.0
MINNESOTA,Winter Storm,2000,268,0,0,0,9213530.0
MINNESOTA,Winter Storm,2001,378,0,0,0,26810180.0
MINNESOTA,Winter Storm,2002,222,2,1,0,8198680.0
MINNESOTA,Winter Storm,2003,307,0,0,0,40827400.0
MINNESOTA,Winter Storm,2004,375,0,0,0,99227430.0
MINNESOTA,Winter Storm,2005,410,0,2,0,577652460.0
MINNESOTA,Winter Storm,2006,223,0,0,4,262161430.0
MINNESOTA,Winter Storm,2007,449,0,0,1,13093960.0
MINNESOTA,Winter Storm,2008,577,1,2,2,315081770.0
MINNESOTA,Winter Storm,2009,594,0,3,2,353894400.0
MINNESOTA,Winter Storm,2010,610,1,2,3,178247120.0
MINNESOTA,Winter Storm,2011,258,0,1,3,10643000.0
MINNESOTA,Winter Storm,2012,194,0,2,1,36376340.0
MINNESOTA,Winter Storm,2013,653,1,0,1,74416840.0
MINNESOTA,Winter Storm,2014,518,0,5,4,37972210.0
MINNESOTA,Winter Storm,2015,249,0,1,2,115526250.0
MINNESOTA,Winter Storm,2016,343,0,2,4,42230740.0
MINNESOTA,Winter Storm,2017,193,0,1,3,10514530.0
MINNESOTA,Winter Storm,2018,624,0,0,6,26064330.0
MINNESOTA,Winter Storm,2019,738,0,0,0,344694790.0
MINNESOTA,Winter Storm,2020,478,0,1,3,378387460.0
MINNESOTA,Winter Storm,2021,324,0,0,4,14085280.0
MINNESOTA,Winter Storm,2022,287,0,0,1,9672300.0
MISSISSIPPI,Draught,2006,47,0,0,0,807530.0
MISSISSIPPI,Draught,2007,315,0,0,0,90157780.0
MISSISSIPPI,Draught,2010,90,0,0,0,3935030.0
MISSISSIPPI,Draught,2011,14,0,0,0,275000.0
MISSISSIPPI,Draught,2012,44,0,0,0,3432500.0
MISSISSIPPI,Draught,2013,6,0,0,0,0.0
MISSISSIPPI,Draught,2015,68,0,0,0,602750.0
MISSISSIPPI,Draught,2016,238,0,0,0,79303030.0
MISSISSIPPI,Draught,2017,15,0,0,0,275000.0
MISSISSIPPI,Draught,2021,2,0,0,0,0.0
MISSISSIPPI,Draught,2022,11,0,0,0,0.0
MISSISSIPPI,Extreme Temperature,2000,23,0,17,0,2550000.0
MISSISSIPPI,Extreme Temperature,2001,2,1,1,0,25000.0
MISSISSIPPI,Extreme Temperature,2005,87,0,2,0,30705250.0
MISSISSIPPI,Extreme Temperature,2006,48,0,1,0,6102500.0
MISSISSIPPI,Extreme Temperature,2007,97,0,2,0,9663060.0
MISSISSIPPI,Extreme Temperature,2008,1,0,1,0,2500.0
MISSISSIPPI,Extreme Temperature,2010,297,1,9,0,7427780.0
MISSISSIPPI,Extreme Temperature,2011,61,0,0,1,3055000.0
MISSISSIPPI,Extreme Temperature,2012,23,0,1,0,3300250.0
MISSISSIPPI,Extreme Temperature,2016,19,0,0,0,5002530.0
MISSISSIPPI,Extreme Temperature,2017,26,0,1,0,500000.0
MISSISSIPPI,Extreme Temperature,2018,135,0,1,0,85040250.0
MISSISSIPPI,Extreme Temperature,2019,115,0,0,1,51982500.0
MISSISSIPPI,Extreme Temperature,2020,29,0,0,0,275000.0
MISSISSIPPI,Extreme Temperature,2021,93,0,0,0,29382560.0
MISSISSIPPI,Extreme Temperature,2022,193,0,1,0,7742810.0
MISSISSIPPI,Flood,1996,12,0,0,0,2500000.0
MISSISSIPPI,Flood,1997,63,0,0,0,3930280.0
MISSISSIPPI,Flood,1998,58,0,0,0,30658280.0
MISSISSIPPI,Flood,1999,52,0,2,0,362530.0
MISSISSIPPI,Flood,2000,25,0,0,0,355000.0
MISSISSIPPI,Flood,2001,194,0,1,0,7988060.0
MISSISSIPPI,Flood,2002,110,0,2,0,9898530.0
MISSISSIPPI,Flood,2003,158,0,1,0,54367750.0
MISSISSIPPI,Flood,2004,129,0,1,0,3780400.0
MISSISSIPPI,Flood,2005,107,0,0,0,4165750.0
MISSISSIPPI,Flood,2006,33,0,0,0,7827500.0
MISSISSIPPI,Flood,2007,38,1,0,0,588000.0
MISSISSIPPI,Flood,2008,138,0,1,0,31192810.0
MISSISSIPPI,Flood,2009,189,0,1,0,84028250.0
MISSISSIPPI,Flood,2010,140,1,1,1,29673060.0
MISSISSIPPI,Flood,2011,194,1,2,1,40025590.0
MISSISSIPPI,Flood,2012,126,0,0,0,9260750.0
MISSISSIPPI,Flood,2013,101,0,0,0,1462780.0
MISSISSIPPI,Flood,2014,142,0,1,0,3695750.0
MISSISSIPPI,Flood,2015,86,1,1,0,536280.0
MISSISSIPPI,Flood,2016,215,1,0,0,15800780.0
MISSISSIPPI,Flood,2017,174,0,1,0,9794030.0
MISSISSIPPI,Flood,2018,154,0,0,0,277098280.0
MISSISSIPPI,Flood,2019,233,0,1,0,55893620.0
MISSISSIPPI,Flood,2020,187,0,0,0,17746120.0
MISSISSIPPI,Flood,2021,187,1,1,0,12778310.0
MISSISSIPPI,Flood,2022,34,0,0,0,327500.0
MISSISSIPPI,Hurricane,1996,2,0,0,0,0.0
MISSISSIPPI,Hurricane,1997,4,0,0,0,25025030.0
MISSISSIPPI,Hurricane,1998,9,0,0,0,752750.0
MISSISSIPPI,Hurricane,1999,3,0,0,0,25000.0
MISSISSIPPI,Hurricane,2001,6,0,0,0,0.0
MISSISSIPPI,Hurricane,2002,14,0,0,0,2527750.0
MISSISSIPPI,Hurricane,2004,25,0,1,0,2577530.0
MISSISSIPPI,Hurricane,2005,106,12,9,0,28117780.0
MISSISSIPPI,Hurricane,2008,8,0,0,0,27500.0
MISSISSIPPI,Hurricane,2017,1,0,0,0,2500.0
MISSISSIPPI,Hurricane,2020,3,0,0,1,0.0
MISSISSIPPI,Hurricane,2021,7,0,0,0,0.0
MISSISSIPPI,Landslide,2021,1,0,0,0,0.0
MISSISSIPPI,Marine Storm,1998,10,0,0,0,27500.0
MISSISSIPPI,Marine Storm,2001,1,0,0,0,0.0
MISSISSIPPI,Marine Storm,2002,37,0,1,0,1200030.0
MISSISSIPPI,Marine Storm,2003,31,0,0,0,87500.0
MISSISSIPPI,Marine Storm,2004,11,0,0,0,57500.0
MISSISSIPPI,Marine Storm,2005,54,0,0,0,30310.0
MISSISSIPPI,Marine Storm,2008,32,0,0,0,1002500.0
MISSISSIPPI,Marine Storm,2009,4,0,0,0,500.0
MISSISSIPPI,Marine Storm,2011,10,0,0,0,0.0
MISSISSIPPI,Marine Storm,2012,30,2,1,0,102530.0
MISSISSIPPI,Marine Storm,2017,16,0,0,0,150000.0
MISSISSIPPI,Marine Storm,2018,18,0,0,0,77500.0
MISSISSIPPI,Marine Storm,2019,7,0,0,0,27500.0
MISSISSIPPI,Marine Storm,2020,44,1,1,0,3080250.0
MISSISSIPPI,Marine Storm,2021,49,0,0,0,5607530.0
MISSISSIPPI,Thunderstorm,1955,11,0,0,0,2602500.0
MISSISSIPPI,Thunderstorm,1956,8,0,0,0,1027500.0
MISSISSIPPI,Thunderstorm,1957,18,0,0,0,5533000.0
MISSISSIPPI,Thunderstorm,1958,17,0,0,0,3335280.0
MISSISSIPPI,Thunderstorm,1959,11,0,0,0,2840000.0
MISSISSIPPI,Thunderstorm,1960,18,0,0,0,1430500.0
MISSISSIPPI,Thunderstorm,1961,13,0,0,0,580000.0
MISSISSIPPI,Thunderstorm,1962,31,0,0,0,8770810.0
MISSISSIPPI,Thunderstorm,1963,22,0,0,0,8962500.0
MISSISSIPPI,Thunderstorm,1964,43,0,0,0,9048500.0
MISSISSIPPI,Thunderstorm,1965,49,0,0,0,43773060.0
MISSISSIPPI,Thunderstorm,1966,47,0,0,0,10845530.0
MISSISSIPPI,Thunderstorm,1967,63,0,0,0,36920810.0
MISSISSIPPI,Thunderstorm,1968,94,0,0,0,25754340.0
MISSISSIPPI,Thunderstorm,1969,65,0,0,0,12953370.0
MISSISSIPPI,Thunderstorm,1970,96,0,0,0,69411000.0
MISSISSIPPI,Thunderstorm,1971,72,0,0,0,5028400.0
MISSISSIPPI,Thunderstorm,1972,69,0,0,0,21113280.0
MISSISSIPPI,Thunderstorm,1973,128,0,0,0,333471120.0
MISSISSIPPI,Thunderstorm,1974,99,0,0,0,63281250.0
MISSISSIPPI,Thunderstorm,1975,173,0,0,0,275562120.0
MISSISSIPPI,Thunderstorm,1976,129,0,0,0,41279090.0
MISSISSIPPI,Thunderstorm,1977,90,0,0,0,33326120.0
MISSISSIPPI,Thunderstorm,1978,82,0,0,0,10437310.0
MISSISSIPPI,Thunderstorm,1979,75,0,0,0,12424310.0
MISSISSIPPI,Thunderstorm,1980,61,0,0,0,7842500.0
MISSISSIPPI,Thunderstorm,1981,69,0,0,0,12351060.0
MISSISSIPPI,Thunderstorm,1982,101,0,0,0,14839530.0
MISSISSIPPI,Thunderstorm,1983,146,2,0,0,3456060.0
MISSISSIPPI,Thunderstorm,1984,134,2,0,0,6594310.0
MISSISSIPPI,Thunderstorm,1985,207,4,0,0,62392060.0
MISSISSIPPI,Thunderstorm,1986,145,2,0,0,5514030.0
MISSISSIPPI,Thunderstorm,1987,182,2,0,0,42563930.0
MISSISSIPPI,Thunderstorm,1988,307,4,0,0,61949360.0
MISSISSIPPI,Thunderstorm,1989,324,3,0,0,8374270.0
MISSISSIPPI,Thunderstorm,1990,307,10,2,0,15745150.0
MISSISSIPPI,Thunderstorm,1991,370,4,0,0,125157580.0
MISSISSIPPI,Thunderstorm,1992,302,1,0,0,37636330.0
MISSISSIPPI,Thunderstorm,1993,222,0,0,0,8096020.0
MISSISSIPPI,Thunderstorm,1994,390,4,0,0,15493740.0
MISSISSIPPI,Thunderstorm,1995,639,2,1,0,30898480.0
MISSISSIPPI,Thunderstorm,1996,569,11,2,0,44678530.0
MISSISSIPPI,Thunderstorm,1997,653,4,1,0,78781270.0
MISSISSIPPI,Thunderstorm,1998,670,4,3,0,53836210.0
MISSISSIPPI,Thunderstorm,1999,547,6,1,0,52184650.0
MISSISSIPPI,Thunderstorm,2000,772,8,5,0,65281670.0
MISSISSIPPI,Thunderstorm,2001,695,8,3,0,91912480.0
MISSISSIPPI,Thunderstorm,2002,592,0,2,0,85208240.0
MISSISSIPPI,Thunderstorm,2003,940,1,0,0,307079650.0
MISSISSIPPI,Thunderstorm,2004,594,8,2,0,42143990.0
MISSISSIPPI,Thunderstorm,2005,908,7,3,0,229840020.0
MISSISSIPPI,Thunderstorm,2006,812,8,3,0,87006010.0
MISSISSIPPI,Thunderstorm,2007,714,5,0,0,59147330.0
MISSISSIPPI,Thunderstorm,2008,1386,5,1,0,105091370.0
MISSISSIPPI,Thunderstorm,2009,911,7,3,1,299142680.0
MISSISSIPPI,Thunderstorm,2010,824,1,0,1,158881020.0
MISSISSIPPI,Thunderstorm,2011,1138,8,4,3,417884080.0
MISSISSIPPI,Thunderstorm,2012,790,7,2,0,89925710.0
MISSISSIPPI,Thunderstorm,2013,436,5,0,0,60928030.0
MISSISSIPPI,Thunderstorm,2014,641,6,3,0,128885370.0
MISSISSIPPI,Thunderstorm,2015,523,1,1,0,113906680.0
