,BEGIN_YEARMONTH,BEGIN_DAY,STATE,EVENT_TYPE,DAMAGE_CROPS
1059,197906,19,SOUTH DAKOTA,Tornado,0
1060,197906,19,SOUTH DAKOTA,Tornado,0
1063,197908,21,OKLAHOMA,Tornado,0
1082,197905,15,SOUTH DAKOTA,Tornado,0
1083,197905,28,SOUTH DAKOTA,Tornado,0
1084,197905,29,SOUTH DAKOTA,Tornado,0
1091,197906,16,SOUTH DAKOTA,Tornado,0
1100,197906,19,SOUTH DAKOTA,Tornado,0
1101,197906,19,SOUTH DAKOTA,Tornado,0
1103,197906,19,SOUTH DAKOTA,Tornado,0
1105,197906,19,SOUTH DAKOTA,Tornado,0
1106,197906,19,SOUTH DAKOTA,Tornado,0
1112,197905,2,OKLAHOMA,Tornado,0
1119,197905,2,OKLAHOMA,Tornado,0
1123,197905,2,OKLAHOMA,Tornado,0
1126,197905,2,OKLAHOMA,Tornado,0
1151,197908,12,MINNESOTA,Tornado,0
1154,197908,27,NORTH DAKOTA,Tornado,0
1160,197908,19,NEVADA,Tornado,0
1169,197906,24,COLORADO,Tornado,0
1177,197906,27,COLORADO,Tornado,0
1178,197906,27,COLORADO,Tornado,0
1179,197906,27,COLORADO,Tornado,0
1180,197906,28,COLORADO,Tornado,0
1181,197906,28,COLORADO,Tornado,0
1182,197906,28,COLORADO,Tornado,0
1184,197906,28,COLORADO,Tornado,0
1187,197909,28,ARIZONA,Tornado,0
1191,197907,14,NEBRASKA,Tornado,0
1198,197904,11,ALABAMA,Tornado,0
1212,197905,4,ALABAMA,Tornado,0
1213,197905,4,ALABAMA,Tornado,0
1235,197910,18,NEBRASKA,Tornado,0
1240,197904,23,ARKANSAS,Tornado,0
1242,197905,2,ARKANSAS,Tornado,0
1243,197907,5,MINNESOTA,Tornado,0
1245,197904,11,ARKANSAS,Tornado,0
1247,197910,22,ARKANSAS,Tornado,0
1255,197907,6,COLORADO,Tornado,0
1256,197907,6,COLORADO,Tornado,0
1258,197907,6,COLORADO,Tornado,0
1259,197907,6,COLORADO,Tornado,0
1262,197907,6,COLORADO,Tornado,0
1263,197907,12,COLORADO,Tornado,0
1265,197907,14,COLORADO,Tornado,0
1269,197907,15,COLORADO,Tornado,0
1270,197907,16,COLORADO,Tornado,0
1271,197907,16,COLORADO,Tornado,0
1272,197907,17,COLORADO,Tornado,0
1275,197905,30,ALABAMA,Tornado,0
1276,197905,30,ALABAMA,Tornado,0
1278,197906,30,ALABAMA,Tornado,0
1282,197906,28,MINNESOTA,Tornado,0
1286,197910,21,MISSOURI,Tornado,0
1290,197910,30,MISSOURI,Tornado,0
1293,197904,11,ARKANSAS,Tornado,0
1299,197904,11,ARKANSAS,Tornado,0
1307,197908,20,NEBRASKA,Tornado,0
1309,197908,20,NEBRASKA,Tornado,0
1321,197904,11,ARKANSAS,Tornado,0
1324,197905,4,MISSISSIPPI,Tornado,0
1329,197905,4,ALABAMA,Tornado,0
1337,197912,23,ARKANSAS,Tornado,0
1338,197912,23,ARKANSAS,Tornado,0
1341,197904,8,ARKANSAS,Tornado,0
1366,197907,5,ALABAMA,Tornado,0
1370,197907,11,ALABAMA,Tornado,0
1371,197907,11,ALABAMA,Tornado,0
1372,197904,11,MISSISSIPPI,Tornado,0
1376,197904,12,MISSISSIPPI,Tornado,0
1378,197904,23,MISSISSIPPI,Tornado,0
1394,197907,17,ALABAMA,Tornado,0
1396,197906,6,COLORADO,Tornado,0
1397,197906,6,COLORADO,Tornado,0
1419,197905,3,ARKANSAS,Tornado,0
1427,197905,3,ARKANSAS,Tornado,0
1428,197905,3,ARKANSAS,Tornado,0
1431,197905,3,ARKANSAS,Tornado,0
1432,197905,3,ARKANSAS,Tornado,0
1448,197904,11,ARKANSAS,Tornado,0
1459,197906,26,NEBRASKA,Tornado,0
1465,197906,26,NEBRASKA,Tornado,0
1470,197906,27,NEBRASKA,Tornado,0
1471,197906,27,NEBRASKA,Tornado,0
1484,197910,30,MISSOURI,Tornado,0
1489,197905,22,MINNESOTA,Tornado,0
1491,197905,29,MINNESOTA,Tornado,0
1500,197909,13,ALABAMA,Tornado,0
1501,197909,20,ALABAMA,Tornado,0
1504,197911,9,ALABAMA,Tornado,0
1505,197911,25,ALABAMA,Tornado,0
1506,197911,25,ALABAMA,Tornado,0
1542,197906,30,MONTANA,Tornado,0
1547,197906,30,MONTANA,Tornado,0
1549,197907,6,MONTANA,Tornado,0
1550,197907,6,MONTANA,Tornado,0
1554,197910,3,CONNECTICUT,Tornado,0
1562,197907,17,COLORADO,Tornado,0
1563,197907,17,COLORADO,Tornado,0
1564,197907,18,COLORADO,Tornado,0
1568,197907,22,COLORADO,Tornado,0
1600,197907,21,NEBRASKA,Tornado,0
1606,197904,9,ALABAMA,Tornado,0
1612,197908,10,NEW YORK,Tornado,0
1617,197906,16,COLORADO,Tornado,0
1619,197904,11,MISSOURI,Tornado,0
1624,197904,11,MISSOURI,Tornado,0
1626,197903,29,COLORADO,Tornado,0
1627,197905,1,COLORADO,Tornado,0
1629,197909,5,MARYLAND,Tornado,0
1630,197909,5,MARYLAND,Tornado,0
1649,197906,22,COLORADO,Tornado,0
1653,197903,14,ARIZONA,Tornado,0
1666,197908,14,ARIZONA,Tornado,0
1672,197905,1,COLORADO,Tornado,0
1674,197905,29,COLORADO,Tornado,0
1675,197909,5,MARYLAND,Tornado,0
1676,197909,5,MARYLAND,Tornado,0
1682,197904,11,ARKANSAS,Tornado,0
1683,197904,11,ARKANSAS,Tornado,0
1684,197904,11,ARKANSAS,Tornado,0
1688,197904,11,ARKANSAS,Tornado,0
1689,197907,17,COLORADO,Tornado,0
1700,197904,11,ARKANSAS,Tornado,0
1702,197904,8,ARKANSAS,Tornado,0
1704,197904,11,ARKANSAS,Tornado,0
1705,197904,11,ARKANSAS,Tornado,0
1707,197904,11,ARKANSAS,Tornado,0
1708,197904,11,ARKANSAS,Tornado,0
1710,197904,11,ARKANSAS,Tornado,0
1712,197904,8,ARKANSAS,Tornado,0
1713,197904,8,ARKANSAS,Tornado,0
1714,197904,8,ARKANSAS,Tornado,0
1715,197904,8,ARKANSAS,Tornado,0
1716,197904,8,ARKANSAS,Tornado,0
1717,197904,8,ARKANSAS,Tornado,0
1718,197904,8,ARKANSAS,Tornado,0
1720,197908,10,DELAWARE,Tornado,0
1721,197909,5,DELAWARE,Tornado,0
1728,197906,28,MINNESOTA,Tornado,0
1731,197906,28,MINNESOTA,Tornado,0
1732,197906,28,MINNESOTA,Tornado,0
1734,197906,28,MINNESOTA,Tornado,0
1735,197906,28,MINNESOTA,Tornado,0
1737,197906,28,MINNESOTA,Tornado,0
1738,197906,28,MINNESOTA,Tornado,0
1739,197906,28,MINNESOTA,Tornado,0
1740,197906,28,MINNESOTA,Tornado,0
1742,197906,28,MINNESOTA,Tornado,0
1745,197906,28,MINNESOTA,Tornado,0
1747,197906,28,MINNESOTA,Tornado,0
1748,197906,28,MINNESOTA,Tornado,0
1749,197906,28,MINNESOTA,Tornado,0
1753,197904,1,ARKANSAS,Tornado,0
1754,197904,1,ARKANSAS,Tornado,0
1755,197904,1,ARKANSAS,Tornado,0
1756,197904,1,ARKANSAS,Tornado,0
1757,197904,1,ARKANSAS,Tornado,0
1759,197904,8,ARKANSAS,Tornado,0
1760,197904,8,ARKANSAS,Tornado,0
1762,197904,8,ARKANSAS,Tornado,0
1767,197904,11,MISSOURI,Tornado,0
1769,197904,11,MISSOURI,Tornado,0
1777,197906,28,MINNESOTA,Tornado,0
1791,197908,23,MICHIGAN,Tornado,0
1792,197908,29,MICHIGAN,Tornado,0
1793,197908,29,MICHIGAN,Tornado,0
1794,197908,29,MICHIGAN,Tornado,0
1795,197908,29,MICHIGAN,Tornado,0
1796,197908,29,MICHIGAN,Tornado,0
1799,197910,6,MICHIGAN,Tornado,0
1826,197903,29,MISSOURI,Tornado,0
1832,197904,11,MISSOURI,Tornado,0
1837,197907,14,SOUTH DAKOTA,Tornado,0
1839,197907,11,FLORIDA,Tornado,0
1840,197907,11,FLORIDA,Tornado,0
1842,197910,18,KANSAS,Tornado,0
1843,197910,18,KANSAS,Tornado,0
1845,197910,18,KANSAS,Tornado,0
1846,197910,18,KANSAS,Tornado,0
1854,197910,21,KANSAS,Tornado,0
1865,197906,8,OKLAHOMA,Tornado,0
1878,197903,18,IOWA,Tornado,0
1881,197903,29,IOWA,Tornado,0
1882,197903,29,IOWA,Tornado,0
1890,197906,6,OKLAHOMA,Tornado,0
1895,197910,21,OKLAHOMA,Tornado,0
1907,197906,7,OHIO,Tornado,0
1908,197906,8,OHIO,Tornado,0
1940,197904,10,OKLAHOMA,Tornado,0
1941,197904,10,OKLAHOMA,Tornado,0
1942,197904,10,OKLAHOMA,Tornado,0
1943,197904,10,OKLAHOMA,Tornado,0
1947,197904,10,OKLAHOMA,Tornado,0
1950,197904,10,OKLAHOMA,Tornado,0
1951,197904,10,OKLAHOMA,Tornado,0
1952,197904,10,OKLAHOMA,Tornado,0
1953,197904,10,OKLAHOMA,Tornado,0
1955,197904,10,OKLAHOMA,Tornado,0
1957,197904,10,OKLAHOMA,Tornado,0
1958,197904,10,OKLAHOMA,Tornado,0
1963,197906,28,IOWA,Tornado,0
1965,197906,28,IOWA,Tornado,0
1967,197906,28,IOWA,Tornado,0
1968,197906,28,IOWA,Tornado,0
1969,197906,28,IOWA,Tornado,0
1970,197906,28,IOWA,Tornado,0
1971,197906,28,IOWA,Tornado,0
1973,197906,28,IOWA,Tornado,0
1974,197906,28,IOWA,Tornado,0
1976,197906,28,IOWA,Tornado,0
1985,197907,10,IOWA,Tornado,0
1988,197906,19,SOUTH DAKOTA,Tornado,0
1989,197906,19,SOUTH DAKOTA,Tornado,0
1990,197906,19,SOUTH DAKOTA,Tornado,0
1991,197906,19,SOUTH DAKOTA,Tornado,0
1994,197906,24,SOUTH DAKOTA,Tornado,0
2006,197906,28,IOWA,Tornado,0
2007,197906,28,IOWA,Tornado,0
2008,197906,28,IOWA,Tornado,0
2010,197906,28,IOWA,Tornado,0
2019,197909,5,VIRGINIA,Tornado,0
2020,197909,5,VIRGINIA,Tornado,0
2021,197909,5,VIRGINIA,Tornado,0
2022,197909,5,VIRGINIA,Tornado,0
2023,197909,5,VIRGINIA,Tornado,0
2024,197909,5,VIRGINIA,Tornado,0
2025,197909,5,VIRGINIA,Tornado,0
2026,197909,5,VIRGINIA,Tornado,0
2028,197910,2,VIRGINIA,Tornado,0
2029,197910,2,VIRGINIA,Tornado,0
2046,197901,24,FLORIDA,Tornado,0
2053,197902,23,KENTUCKY,Tornado,0
2060,197903,23,KENTUCKY,Tornado,0
2061,197903,31,KENTUCKY,Tornado,0
2066,197904,11,KENTUCKY,Tornado,0
2068,197904,11,KENTUCKY,Tornado,0
2074,197908,22,OKLAHOMA,Tornado,0
2076,197908,22,OKLAHOMA,Tornado,0
2083,197901,1,FLORIDA,Tornado,0
2085,197901,2,FLORIDA,Tornado,0
2086,197901,12,FLORIDA,Tornado,0
2087,197901,12,FLORIDA,Tornado,0
2088,197901,13,FLORIDA,Tornado,0
2089,197901,21,FLORIDA,Tornado,0
2102,197905,26,IOWA,Tornado,0
2111,197906,5,IOWA,Tornado,0
2112,197906,5,IOWA,Tornado,0
2113,197906,5,IOWA,Tornado,0
2114,197906,5,IOWA,Tornado,0
2115,197906,5,IOWA,Tornado,0
2116,197906,9,IOWA,Tornado,0
2145,197904,13,GEORGIA,Tornado,0
2160,197903,3,FLORIDA,Tornado,0
2161,197903,3,FLORIDA,Tornado,0
2162,197903,23,FLORIDA,Tornado,0
2175,197908,3,NORTH DAKOTA,Tornado,0
2178,197908,3,NORTH DAKOTA,Tornado,0
2185,197908,3,NORTH DAKOTA,Tornado,0
2191,197908,21,NORTH DAKOTA,Tornado,0
2192,197908,21,NORTH DAKOTA,Tornado,0
2193,197908,27,NORTH DAKOTA,Tornado,0
2195,197908,27,NORTH DAKOTA,Tornado,0
2210,197905,14,FLORIDA,Tornado,0
2220,197905,8,IOWA,Tornado,0
2221,197905,8,IOWA,Tornado,0
2244,197907,30,IOWA,Tornado,0
2246,197907,30,IOWA,Tornado,0
2248,197904,10,KANSAS,Tornado,0
2249,197904,11,KANSAS,Tornado,0
2250,197904,11,KANSAS,Tornado,0
2254,197904,19,KANSAS,Tornado,0
2262,197908,3,SOUTH DAKOTA,Tornado,0
2264,197908,7,SOUTH DAKOTA,Tornado,0
2269,197906,21,OKLAHOMA,Tornado,0
2280,197910,30,OKLAHOMA,Tornado,0
2284,197911,20,OKLAHOMA,Tornado,0
2291,197908,4,IOWA,Tornado,0
2292,197908,4,IOWA,Tornado,0
2295,197908,4,IOWA,Tornado,0
2311,197907,3,KANSAS,Tornado,0
2316,197907,4,KANSAS,Tornado,0
2322,197903,18,KANSAS,Tornado,0
2328,197908,24,OKLAHOMA,Tornado,0
2335,197903,29,KANSAS,Tornado,0
2336,197903,29,KANSAS,Tornado,0
2339,197908,31,OKLAHOMA,Tornado,0
2340,197908,31,OKLAHOMA,Tornado,0
2342,197908,31,OKLAHOMA,Tornado,0
2349,197906,24,NORTH CAROLINA,Tornado,0
2357,197907,22,NORTH CAROLINA,Tornado,0
2402,197906,22,KANSAS,Tornado,0
2403,197906,22,KANSAS,Tornado,0
2424,197905,24,FLORIDA,Tornado,0
2426,197905,21,NORTH DAKOTA,Tornado,0
2427,197906,1,NORTH DAKOTA,Tornado,0
2430,197906,3,NORTH DAKOTA,Tornado,0
2437,197906,19,NORTH DAKOTA,Tornado,0
2438,197906,19,NORTH DAKOTA,Tornado,0
2441,197906,24,NORTH DAKOTA,Tornado,0
2443,197906,28,NORTH DAKOTA,Tornado,0
2444,197906,28,NORTH DAKOTA,Tornado,0
2446,197906,29,NORTH DAKOTA,Tornado,0
2448,197904,13,GEORGIA,Tornado,0
2449,197904,13,GEORGIA,Tornado,0
2450,197904,13,GEORGIA,Tornado,0
2468,197907,25,NORTH DAKOTA,Tornado,0
2476,197907,29,NORTH DAKOTA,Tornado,0
2479,197907,29,NORTH DAKOTA,Tornado,0
2480,197907,29,NORTH DAKOTA,Tornado,0
2481,197907,29,NORTH DAKOTA,Tornado,0
2485,197911,25,GEORGIA,Tornado,0
2487,197907,15,KANSAS,Tornado,0
2495,197909,7,SOUTH DAKOTA,Tornado,0
2498,197904,2,PENNSYLVANIA,Tornado,0
2522,197908,26,IOWA,Tornado,0
2523,197908,28,IOWA,Tornado,0
2524,197908,28,IOWA,Tornado,0
2526,197908,28,IOWA,Tornado,0
2536,197907,30,IOWA,Tornado,0
2539,197910,18,KANSAS,Tornado,0
2540,197910,18,KANSAS,Tornado,0
2541,197910,18,KANSAS,Tornado,0
2548,197906,30,TENNESSEE,Tornado,0
2553,197907,13,IOWA,Tornado,0
2556,197907,13,IOWA,Tornado,0
2562,197907,27,IOWA,Tornado,0
2563,197907,27,IOWA,Tornado,0
2566,197903,2,LOUISIANA,Tornado,0
2572,197903,31,LOUISIANA,Tornado,0
2577,197907,30,IOWA,Tornado,0
2578,197907,14,SOUTH DAKOTA,Tornado,0
2584,197907,18,SOUTH DAKOTA,Tornado,0
2585,197907,19,SOUTH DAKOTA,Tornado,0
2586,197907,19,SOUTH DAKOTA,Tornado,0
2597,197905,3,TENNESSEE,Tornado,0
2599,197905,3,TENNESSEE,Tornado,0
2600,197905,3,TENNESSEE,Tornado,0
2605,197908,5,IOWA,Tornado,0
2609,197908,5,IOWA,Tornado,0
2610,197908,8,IOWA,Tornado,0
2611,197908,8,IOWA,Tornado,0
2614,197908,19,IOWA,Tornado,0
2615,197908,19,IOWA,Tornado,0
2624,197908,19,IOWA,Tornado,0
2633,197908,19,IOWA,Tornado,0
2635,197901,24,FLORIDA,Tornado,0
2637,197901,24,FLORIDA,Tornado,0
2638,197901,24,FLORIDA,Tornado,0
2639,197901,24,FLORIDA,Tornado,0
2646,197906,28,WYOMING,Tornado,0
2647,197906,28,WYOMING,Tornado,0
2648,197906,28,WYOMING,Tornado,0
2649,197906,28,WYOMING,Tornado,0
2653,197904,3,NORTH CAROLINA,Tornado,0
2659,197906,19,WISCONSIN,Tornado,0
2669,197907,4,WYOMING,Tornado,0
2671,197905,3,TENNESSEE,Tornado,0
2673,197911,11,FLORIDA,Tornado,0
2674,197904,11,MISSOURI,Tornado,0
2677,197904,13,GEORGIA,Tornado,0
2679,197903,3,FLORIDA,Tornado,0
2681,197906,28,WYOMING,Tornado,0
2683,197905,2,OKLAHOMA,Tornado,0
2684,197909,13,FLORIDA,Tornado,0
2687,197903,18,TEXAS,Tornado,0
2688,197903,19,TEXAS,Tornado,0
2690,197903,19,TEXAS,Tornado,0
2699,197903,21,TEXAS,Tornado,0
2702,197903,21,TEXAS,Tornado,0
2704,197907,4,VIRGINIA,Tornado,0
2716,197909,13,GEORGIA,Tornado,0
2717,197909,13,GEORGIA,Tornado,0
2720,197909,13,GEORGIA,Tornado,0
2721,197909,13,GEORGIA,Tornado,0
2735,197911,10,GEORGIA,Tornado,0
2736,197911,11,GEORGIA,Tornado,0
2741,197903,21,TEXAS,Tornado,0
2760,197905,3,TEXAS,Tornado,0
2762,197905,3,TEXAS,Tornado,0
2763,197905,3,TEXAS,Tornado,0
2771,197904,11,TENNESSEE,Tornado,0
2783,197906,20,FLORIDA,Tornado,0
2784,197906,21,FLORIDA,Tornado,0
2789,197907,3,FLORIDA,Tornado,0
2790,197907,4,FLORIDA,Tornado,0
2791,197907,5,FLORIDA,Tornado,0
2795,197907,9,FLORIDA,Tornado,0
2796,197907,11,FLORIDA,Tornado,0
2800,197905,1,WASHINGTON,Tornado,0
2801,197907,1,WASHINGTON,Tornado,0
2803,197908,9,WISCONSIN,Tornado,0
2804,197908,9,WISCONSIN,Tornado,0
2805,197908,9,WISCONSIN,Tornado,0
2806,197908,9,WISCONSIN,Tornado,0
2807,197908,9,WISCONSIN,Tornado,0
2808,197908,9,WISCONSIN,Tornado,0
2810,197908,29,WISCONSIN,Tornado,0
2815,197909,8,WISCONSIN,Tornado,0
2817,197910,3,WISCONSIN,Tornado,0
2820,197903,17,TEXAS,Tornado,0
2829,197903,18,TEXAS,Tornado,0
2830,197903,18,TEXAS,Tornado,0
2831,197903,18,TEXAS,Tornado,0
2832,197903,18,TEXAS,Tornado,0
2833,197903,18,TEXAS,Tornado,0
2835,197903,18,TEXAS,Tornado,0
2836,197906,20,WISCONSIN,Tornado,0
2841,197906,20,WISCONSIN,Tornado,0
2844,197906,20,WISCONSIN,Tornado,0
2854,197907,3,WISCONSIN,Tornado,0
2855,197907,3,WISCONSIN,Tornado,0
2858,197908,4,WISCONSIN,Tornado,0
2865,197908,9,WISCONSIN,Tornado,0
2866,197908,9,WISCONSIN,Tornado,0
2867,197908,9,WISCONSIN,Tornado,0
2869,197908,9,WISCONSIN,Tornado,0
2870,197908,9,WISCONSIN,Tornado,0
2871,197908,9,WISCONSIN,Tornado,0
2872,197908,9,WISCONSIN,Tornado,0
2873,197908,9,WISCONSIN,Tornado,0
2874,197909,5,MARYLAND,Tornado,0
2877,197911,25,ALABAMA,Tornado,0
2878,197903,18,OKLAHOMA,Tornado,0
2879,197908,2,NEW MEXICO,Tornado,0
2880,197905,10,WISCONSIN,Tornado,0
2886,197905,18,WISCONSIN,Tornado,0
2887,197906,9,WISCONSIN,Tornado,0
2894,197906,16,WISCONSIN,Tornado,0
2895,197908,8,WEST VIRGINIA,Tornado,0
2896,197908,8,WEST VIRGINIA,Tornado,0
2900,197910,2,WEST VIRGINIA,Tornado,0
2903,197906,16,WISCONSIN,Tornado,0
2906,197907,28,WYOMING,Tornado,0
2908,197907,30,WYOMING,Tornado,0
2909,197907,30,WYOMING,Tornado,0
2913,197908,1,WYOMING,Tornado,0
2914,197908,14,WYOMING,Tornado,0
2915,197908,14,WYOMING,Tornado,0
2916,197908,14,WYOMING,Tornado,0
2917,197908,14,WYOMING,Tornado,0
2918,197908,28,WYOMING,Tornado,0
2919,197908,28,WYOMING,Tornado,0
2927,197904,11,MISSOURI,Tornado,0
2928,197908,9,MICHIGAN,Tornado,0
2933,197909,4,SOUTH CAROLINA,Tornado,0
2934,197905,5,WYOMING,Tornado,0
2935,197906,14,WYOMING,Tornado,0
2938,197906,15,WYOMING,Tornado,0
2943,197906,16,WYOMING,Tornado,0
2946,197907,15,COLORADO,Tornado,0
2947,197906,18,WYOMING,Tornado,0
2948,197906,18,WYOMING,Tornado,0
2949,197906,18,WYOMING,Tornado,0
2951,197906,26,WYOMING,Tornado,0
2954,197906,27,WYOMING,Tornado,0
2957,197905,17,MINNESOTA,Tornado,0
2960,197908,21,NORTH CAROLINA,Tornado,0
2966,197906,16,WISCONSIN,Tornado,0
2967,197909,7,WYOMING,Tornado,0
2968,197909,7,WYOMING,Tornado,0
2972,197907,28,WYOMING,Tornado,0
2973,197907,28,WYOMING,Tornado,0
2975,197906,27,WYOMING,Tornado,0
2980,197904,8,ARKANSAS,Tornado,0
2981,197907,20,WEST VIRGINIA,Tornado,0
3007,197906,16,WISCONSIN,Tornado,0
3009,197906,16,WISCONSIN,Tornado,0
3018,197907,16,WYOMING,Tornado,0
3019,197907,16,WYOMING,Tornado,0
3022,197907,22,WYOMING,Tornado,0
3027,197907,26,WYOMING,Tornado,0
3028,197907,26,WYOMING,Tornado,0
3029,197907,26,WYOMING,Tornado,0
3030,197907,26,WYOMING,Tornado,0
3031,197907,27,WYOMING,Tornado,0
3037,197906,20,INDIANA,Tornado,0
3051,197907,27,WYOMING,Tornado,0
3052,197907,27,WYOMING,Tornado,0
3053,197907,27,WYOMING,Tornado,0
3054,197907,27,WYOMING,Tornado,0
3074,197903,31,TEXAS,Tornado,0
3075,197903,31,TEXAS,Tornado,0
3076,197904,1,TEXAS,Tornado,0
3077,197904,1,TEXAS,Tornado,0
3078,197904,1,TEXAS,Tornado,0
3079,197904,1,TEXAS,Tornado,0
3080,197904,1,TEXAS,Tornado,0
3081,197904,1,TEXAS,Tornado,0
3093,197905,3,TEXAS,Tornado,0
3101,197906,24,TEXAS,Tornado,0
3104,197906,25,TEXAS,Tornado,0
3105,197906,25,TEXAS,Tornado,0
3107,197903,30,ILLINOIS,Tornado,0
3126,197906,30,LOUISIANA,Tornado,0
3147,197907,5,TEXAS,Tornado,0
3152,197907,7,TEXAS,Tornado,0
3170,197905,27,TEXAS,Tornado,0
3172,197905,27,TEXAS,Tornado,0
3173,197905,27,TEXAS,Tornado,0
3186,197908,21,TEXAS,Tornado,0
3217,197905,5,FLORIDA,Tornado,0
3219,197905,8,FLORIDA,Tornado,0
3220,197905,8,FLORIDA,Tornado,0
3221,197905,8,FLORIDA,Tornado,0
3222,197905,8,FLORIDA,Tornado,0
3223,197905,8,FLORIDA,Tornado,0
3225,197905,8,FLORIDA,Tornado,0
3226,197905,8,FLORIDA,Tornado,0
3227,197905,8,FLORIDA,Tornado,0
3232,197904,8,LOUISIANA,Tornado,0
3240,197904,11,LOUISIANA,Tornado,0
3243,197904,21,LOUISIANA,Tornado,0
3257,197908,8,INDIANA,Tornado,0
3260,197907,12,TEXAS,Tornado,0
3266,197908,8,INDIANA,Tornado,0
3270,197905,20,TEXAS,Tornado,0
3279,197905,3,TEXAS,Tornado,0
3285,197905,21,TEXAS,Tornado,0
3286,197905,21,TEXAS,Tornado,0
3292,197905,3,TEXAS,Tornado,0
3293,197905,3,TEXAS,Tornado,0
3294,197905,3,TEXAS,Tornado,0
3300,197905,26,TEXAS,Tornado,0
3309,197905,3,TEXAS,Tornado,0
3318,197906,19,IOWA,Tornado,0
3320,197906,20,IOWA,Tornado,0
3324,197910,30,TEXAS,Tornado,0
3325,197910,30,TEXAS,Tornado,0
3327,197910,30,TEXAS,Tornado,0
3328,197910,30,TEXAS,Tornado,0
3329,197910,30,TEXAS,Tornado,0
3335,197903,2,TEXAS,Tornado,0
3341,197903,2,TEXAS,Tornado,0
3346,197905,3,TEXAS,Tornado,0
3347,197905,3,TEXAS,Tornado,0
3349,197905,3,TEXAS,Tornado,0
3350,197905,3,TEXAS,Tornado,0
3351,197905,3,TEXAS,Tornado,0
3352,197905,3,TEXAS,Tornado,0
3355,197910,30,TEXAS,Tornado,0
3361,197910,30,TEXAS,Tornado,0
3365,197911,8,TEXAS,Tornado,0
3372,197911,21,TEXAS,Tornado,0
3373,197911,21,TEXAS,Tornado,0
3377,197903,2,TEXAS,Tornado,0
3381,197905,1,KANSAS,Tornado,0
3384,197905,2,KANSAS,Tornado,0
3404,197906,16,KANSAS,Tornado,0
3407,197906,19,KANSAS,Tornado,0
3408,197906,19,KANSAS,Tornado,0
3410,197906,19,KANSAS,Tornado,0
3418,197908,2,KANSAS,Tornado,0
3423,197908,28,KANSAS,Tornado,0
3424,197908,28,KANSAS,Tornado,0
3425,197908,28,KANSAS,Tornado,0
3426,197908,28,KANSAS,Tornado,0
3427,197908,28,KANSAS,Tornado,0
3432,197909,1,KANSAS,Tornado,0
3437,197905,10,TEXAS,Tornado,0
3445,197905,20,TEXAS,Tornado,0
3446,197905,20,TEXAS,Tornado,0
3451,197905,20,TEXAS,Tornado,0
3462,197907,24,INDIANA,Tornado,0
3463,197907,25,INDIANA,Tornado,0
3464,197907,26,INDIANA,Tornado,0
3466,197908,1,INDIANA,Tornado,0
3467,197908,1,INDIANA,Tornado,0
3469,197901,20,TEXAS,Tornado,0
3482,197902,23,TEXAS,Tornado,0
3483,197902,23,TEXAS,Tornado,0
3485,197902,23,TEXAS,Tornado,0
3492,197907,24,FLORIDA,Tornado,0
3494,197908,5,FLORIDA,Tornado,0
3502,197908,12,FLORIDA,Tornado,0
3504,197908,23,FLORIDA,Tornado,0
3505,197903,29,IOWA,Tornado,0
3506,197903,29,IOWA,Tornado,0
3507,197903,29,IOWA,Tornado,0
3509,197903,29,IOWA,Tornado,0
3526,197907,12,GEORGIA,Tornado,0
3536,197907,12,KENTUCKY,Tornado,0
3551,197905,2,TEXAS,Tornado,0
3558,197904,11,IDAHO,Tornado,0
3588,197907,5,GEORGIA,Tornado,0
3589,197906,4,TEXAS,Tornado,0
3590,197906,5,TEXAS,Tornado,0
3591,197906,5,TEXAS,Tornado,0
3592,197906,5,TEXAS,Tornado,0
3593,197906,5,TEXAS,Tornado,0
3594,197906,6,TEXAS,Tornado,0
3595,197906,6,TEXAS,Tornado,0
3596,197906,6,TEXAS,Tornado,0
3597,197906,6,TEXAS,Tornado,0
3610,197905,1,TEXAS,Tornado,0
3618,197904,19,KANSAS,Tornado,0
3636,197905,1,TEXAS,Tornado,0
3643,197905,24,FLORIDA,Tornado,0
3644,197905,24,FLORIDA,Tornado,0
3646,197904,19,KANSAS,Tornado,0
3658,197908,25,TEXAS,Tornado,0
3667,197909,3,TEXAS,Tornado,0
3670,197909,18,TEXAS,Tornado,0
3671,197909,18,TEXAS,Tornado,0
3672,197909,18,TEXAS,Tornado,0
3673,197904,11,TEXAS,Tornado,0
3675,197904,11,TEXAS,Tornado,0
3677,197904,11,TEXAS,Tornado,0
3678,197904,11,TEXAS,Tornado,0
3679,197904,11,TEXAS,Tornado,0
3680,197904,11,TEXAS,Tornado,0
3685,197904,18,TEXAS,Tornado,0
3686,197904,18,TEXAS,Tornado,0
3688,197904,18,TEXAS,Tornado,0
3698,197903,26,TEXAS,Tornado,0
3701,197903,29,TEXAS,Tornado,0
3702,197910,15,TEXAS,Tornado,0
3709,197910,22,TEXAS,Tornado,0
3712,197908,5,ILLINOIS,Tornado,0
3716,197908,9,ILLINOIS,Tornado,0
3717,197908,17,ILLINOIS,Tornado,0
3721,197908,19,ILLINOIS,Tornado,0
3723,197908,20,ILLINOIS,Tornado,0
3732,197910,22,ILLINOIS,Tornado,0
3736,197910,30,TEXAS,Tornado,0
3739,197910,30,TEXAS,Tornado,0
3740,197910,30,TEXAS,Tornado,0
3741,197910,30,TEXAS,Tornado,0
